estacao=Usina Serrana (Joaquim Gomes) (9001042)
municipio=Joaquim Gomes (2703809)
latitude=-9.11
longitude=-35.88
altitude=395.0m 

data ; tMin ; tMin Estimada ; tMed ; tMed Estimada ; tMax ; tMax Estimada ; urMin ; urMin Estimada ; urMax ; urMax Estimada ; precipitacao ; precipitacao Estimada
30/09/2016;20,0;sim;25,0;sim;30,0;sim;;não;;não;;não
29/09/2016;20,0;sim;24,5;sim;29,0;sim;;não;;não;;não
28/09/2016;20,0;sim;24,5;sim;29,0;sim;;não;;não;;não
27/09/2016;19,0;sim;24,5;sim;30,0;sim;;não;;não;;não
26/09/2016;19,0;sim;24,5;sim;30,0;sim;;não;;não;;não
25/09/2016;19,0;sim;24,0;sim;29,0;sim;;não;;não;;não
24/09/2016;20,0;sim;24,5;sim;29,0;sim;;não;;não;;não
23/09/2016;20,0;sim;24,5;sim;29,0;sim;;não;;não;;não
22/09/2016;21,0;sim;25,0;sim;29,0;sim;;não;;não;;não
21/09/2016;21,0;sim;25,5;sim;30,0;sim;;não;;não;0,0;sim
20/09/2016;18,0;sim;24,0;sim;30,0;sim;;não;;não;0,0;sim
19/09/2016;17,0;sim;23,0;sim;29,0;sim;;não;;não;0,0;sim
18/09/2016;20,0;sim;23,5;sim;27,0;sim;;não;;não;0,0;sim
17/09/2016;20,0;sim;24,0;sim;28,0;sim;;não;;não;0,0;sim
16/09/2016;19,0;sim;24,0;sim;29,0;sim;;não;;não;0,0;sim
15/09/2016;19,0;sim;23,5;sim;28,0;sim;;não;;não;0,0;sim
14/09/2016;19,0;sim;23,5;sim;28,0;sim;;não;;não;0,0;sim
13/09/2016;17,0;sim;22,0;sim;27,0;sim;;não;;não;0,0;sim
12/09/2016;19,0;sim;23,0;sim;27,0;sim;;não;;não;0,0;sim
11/09/2016;20,0;sim;23,0;sim;26,0;sim;;não;;não;0,0;sim
10/09/2016;19,0;sim;23,5;sim;28,0;sim;;não;;não;0,0;sim
09/09/2016;17,0;sim;22,0;sim;27,0;sim;;não;;não;0,0;sim
08/09/2016;18,0;sim;23,0;sim;28,0;sim;;não;;não;0,0;sim
07/09/2016;18,0;sim;22,5;sim;27,0;sim;;não;;não;0,0;sim
06/09/2016;19,0;sim;22,5;sim;26,0;sim;;não;;não;0,0;sim
05/09/2016;19,0;sim;23,0;sim;27,0;sim;;não;;não;0,0;sim
